"curso","matriz","semestre","codigo","nome","creditos","tipo","subgrupo","preRequisitos","turmas"
"DESCONHECIDO","2025/01","9","GCT119","Acionamentos Elétricos","4","obrigatoria","","","[]"
"DESCONHECIDO","2025/01","9","GCT120","Instalações Elétricas","4","obrigatoria","","","[]"
"DESCONHECIDO","2025/01","Indefinido","GCT121","Processamento Digital de Sinais","4","eletiva","","","[]"
"DESCONHECIDO","2025/01","Indefinido","GCT122","Redes de Sensores sem Fios","4","eletiva","","","[]"
"DESCONHECIDO","2025/01","Indefinido","GCT123","Robótica Móvel","4","eletiva","","","[]"
"DESCONHECIDO","2025/01","Indefinido","GCT124","Sensoriamento Remoto","4","eletiva","","","[]"
"DESCONHECIDO","2025/01","Indefinido","GCT125","Proteção de Sistemas Elétricos","4","eletiva","","","[]"
"DESCONHECIDO","2025/01","Indefinido","GCT126","Fontes Alternativas de Energia","4","eletiva","","","[]"
"DESCONHECIDO","2025/01","Indefinido","GCT127","Agricultura de Precisão","4","eletiva","","","[]"
"DESCONHECIDO","2025/01","Indefinido","GCT128","Introdução à Administração","4","eletiva","","","[]"
"DESCONHECIDO","2025/01","Indefinido","GCT129","Máquinas Agrícolas","4","eletiva","","","[]"
"DESCONHECIDO","2025/01","Indefinido","GCT130","Aterramentos Elétricos","4","eletiva","","","[]"
"DESCONHECIDO","2025/01","Indefinido","GCT131","Qualidade da Energia Elétrica","4","eletiva","","","[]"
"DESCONHECIDO","2025/01","Indefinido","GCT132","Processamento de Imagens","4","eletiva","","","[]"
"DESCONHECIDO","2025/01","Indefinido","GCT133","Projeto Integrador IV","8","eletiva","","","[]"
"DESCONHECIDO","2025/01","Indefinido","GCT134","Projeto Integrador IV","8","eletiva","","","[]"
"DESCONHECIDO","2025/01","Indefinido","GCT135","Projeto Integrador IV","8","eletiva","","","[]"
"DESCONHECIDO","2025/01","Indefinido","GCT136","Gestão de Projetos","4","eletiva","","","[{""id"": ""39A"", ""horarios"": [{""dia"": 3, ""inicio"": 13, ""fim"": 15}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}]"
"DESCONHECIDO","2025/01","Indefinido","GCT137","Estatística Aplicada","4","eletiva","","Minimo: GCT018","[]"
"DESCONHECIDO","2025/01","Indefinido","GCT138","Reconhecimento de Padrões","4","eletiva","","","[]"
"DESCONHECIDO","2025/01","8","GCT139","Gestão Verde da Cadeia de Suprimentos","3","obrigatoria","","Minimo: GCT155","[]"
"DESCONHECIDO","2025/01","8","GCT140","Modelagem e Simulação de Sistemas","4","obrigatoria","","Minimo: GCT032, GCT014, GCT071","[{""id"": ""40A"", ""horarios"": [{""dia"": 2, ""inicio"": 10, ""fim"": 12}, {""dia"": 4, ""inicio"": 10, ""fim"": 12}], ""anp"": false}]"
"DESCONHECIDO","2025/01","8","GCT141","Gestão da Manutenção","4","obrigatoria","","","[{""id"": ""40A"", ""horarios"": [{""dia"": 2, ""inicio"": 13, ""fim"": 15}, {""dia"": 3, ""inicio"": 15, ""fim"": 17}], ""anp"": false}]"
"DESCONHECIDO","2025/01","9","GCT142","Projeto de Fábrica e Layout","4","obrigatoria","","","[]"
"DESCONHECIDO","2025/01","9","GCT143","Ergonomia","4","obrigatoria","","","[]"
"DESCONHECIDO","2025/01","Indefinido","GCT144","Manufatura 4.0","4","eletiva","","","[{""id"": ""40A"", ""horarios"": [{""dia"": 3, ""inicio"": 10, ""fim"": 12}, {""dia"": 4, ""inicio"": 8, ""fim"": 10}], ""anp"": false}]"
"DESCONHECIDO","2025/01","Indefinido","GCT145","Planilhas Eletrônicas","4","eletiva","","","[]"
"DESCONHECIDO","2025/01","Indefinido","GCT146","Programação Web","4","eletiva","","","[]"
"DESCONHECIDO","2025/01","Indefinido","GCT147","Programação para Dispositivos Móveis","4","eletiva","","","[]"
"DESCONHECIDO","2025/01","Indefinido","GCT148","Desenvolvimento de Software Livre","4","eletiva","","","[]"
"DESCONHECIDO","2025/01","Indefinido","GCT149","Fundamentos de Computação em Nuvem","4","eletiva","","","[]"
"DESCONHECIDO","2025/01","Indefinido","GCT150","Programação Concorrente e Paralela","4","eletiva","","","[]"
"DESCONHECIDO","2025/01","9","GCT151","Sistemas Distribuídos","4","obrigatoria","","","[]"
"DESCONHECIDO","2025/01","7","GCT152","Macroeconomia e Mercado de Capitais","4","obrigatoria","","","[]"
"DESCONHECIDO","2025/01","5","GCT153","Estrutura de Dados II","4","obrigatoria","","","[{""id"": ""39A"", ""horarios"": [{""dia"": 2, ""inicio"": 13, ""fim"": 15}, {""dia"": 6, ""inicio"": 8, ""fim"": 10}], ""anp"": false}]"
"DESCONHECIDO","2025/01","4","GCT154","Desenho Auxiliado por Computador","4","obrigatoria","","Minimo: GCT093","[{""id"": ""39A"", ""horarios"": [{""dia"": 2, ""inicio"": 15, ""fim"": 17}, {""dia"": 6, ""inicio"": 8, ""fim"": 10}], ""anp"": false}]"
"DESCONHECIDO","2025/01","6","GCT155","Logística","4","obrigatoria","","","[{""id"": ""39A"", ""horarios"": [{""dia"": 3, ""inicio"": 10, ""fim"": 12}, {""dia"": 5, ""inicio"": 13, ""fim"": 15}], ""anp"": false}]"
"DESCONHECIDO","2025/01","9","GCT156","Engenharia Econômica","4","obrigatoria","","","[{""id"": ""40A"", ""horarios"": [{""dia"": 2, ""inicio"": 8, ""fim"": 10}, {""dia"": 5, ""inicio"": 13, ""fim"": 15}], ""anp"": false}]"
"DESCONHECIDO","2025/01","Indefinido","GCT157","Organização do Trabalho","4","eletiva","","","[]"
"DESCONHECIDO","2025/01","Indefinido","GCT158","Gestão de Serviços","4","eletiva","","","[]"
"DESCONHECIDO","2025/01","Indefinido","GCT159","Gestão Ambiental e Sustentabilidade","4","eletiva","","","[]"
"DESCONHECIDO","2025/01","9","GCT160","Pesquisa Operacional para Engenharia de Produção II","4","obrigatoria","","Minimo: GCT071","[]"
"DESCONHECIDO","2025/01","Indefinido","GCT161","Administração da Produção","4","eletiva","","","[]"
"DESCONHECIDO","2025/01","Indefinido","GCT182","Manufatura e Serviços Enxutos","4","eletiva","","Minimo: GCT105","[]"
"DESCONHECIDO","2025/01","Indefinido","GCT183","Modelagem de Sistemas Logísticos","2","eletiva","","Minimo: GCT139","[]"
"DESCONHECIDO","2023/01","Indefinido","GNU191","Saúde e cuidados na primeira infância","2","eletiva","","","[]"
"DESCONHECIDO","2023/01","Indefinido","GNU192","Saúde e cuidados da mulher no pós parto","2","eletiva","","","[]"
"DESCONHECIDO","2025/01","9","NCT027","Práticas Profissionais em Engenharia de Software","6","obrigatoria","","","[]"
"G001","2005/02","4","ALI143","Bromatologia","3","obrigatoria","","","[]"
"G001","2005/02","8","ALI144","Tecnologia de Produtos Vegetais","5","obrigatoria","","Forte: FIT131, FIT132","[]"
"G001","2005/02","1","BIO116","Citologia","3","obrigatoria","","","[]"
"G001","2005/02","2","BIO146","Histologia e Anatomia de Angiospermas","4","obrigatoria","","Forte: BIO116","[]"
"G001","2005/02","2","BIO147","Zoologia","3","obrigatoria","","Forte: BIO116","[]"
"G001","2005/02","3","BIO148","Morfologia e Sistemática Vegetal","4","obrigatoria","","Forte: BIO146","[]"
"G001","2005/02","4","BIO149","Microbiologia Geral","4","obrigatoria","","Forte: BIO116, QUI140","[]"
"G001","2005/02","4","BIO150","Fisiologia Vegetal","4","obrigatoria","","Forte: BIO116, QUI140, BIO146","[]"
"G001","2005/02","5","BIO151","Genética na Agropecuária","5","obrigatoria","","Forte: BIO116, CEX163, QUI140","[]"
"G001","2005/02","5","BIO152","Ecologia Agrícola","4","obrigatoria","","","[]"
"G001","2005/02","1","CEX160","Cálculo I","6","obrigatoria","","","[]"
"G001","2005/02","2","CEX162","Noções de Mecânica e Eletricidade","6","obrigatoria","","Forte: CEX160","[]"
"G001","2005/02","2","CEX163","Estatística","4","obrigatoria","","Minimo: CEX160","[]"
"G001","2005/02","3","CEX164","Estatística Experimental","4","obrigatoria","","Forte: CEX163","[]"
"G001","2005/02","8","CIF173","Silvicultura","3","obrigatoria","","Forte: BIO152, CSO112","[]"
"G001","2005/02","1","CSO109","Introdução a Ciência do Solo","3","obrigatoria","","","[]"
"G001","2005/02","3","CSO110","Pedologia","4","obrigatoria","","Forte: CSO109","[]"
"G001","2005/02","4","CSO111","Fertilid Solo Microb e Nut Mineral de Plantas","6","obrigatoria","","Forte: CSO110","[]"
"G001","2005/02","5","CSO112","Física do Solo e Conserv do Solo e Água","4","obrigatoria","","Forte: CSO110, CSO111","[]"
"G001","2005/02","1","EAS175","Iniciação Científica","2","obrigatoria","","","[]"
"G001","2005/02","3","EAS193","Fundamentos de Sociologia","2","obrigatoria","","","[]"
"G001","2005/02","4","EAS194","Fundamentos de Extensão","2","obrigatoria","","","[]"
"G001","2005/02","5","EAS195","Economia Aplicada","3","obrigatoria","","Forte: CEX160, CEX163","[]"
"G001","2005/02","6","EAS196","Administração Rural","3","obrigatoria","","Minimo: EAS195","[]"
"G001","2005/02","2","ENG152","Topografia / Planimetria","4","obrigatoria","","Forte: ENG178; Minimo: CEX160","[]"
"G001","2005/02","3","ENG153","Altimetria","2","obrigatoria","","Forte: ENG152","[]"
"G001","2005/02","3","ENG154","Fotointerpretação","2","obrigatoria","","Forte: ENG152","[]"
"G001","2005/02","3","ENG155","Agrometeorologia","4","obrigatoria","","","[]"
"G001","2005/02","5","ENG157","Máquinas e Mecanização Agrícola","4","obrigatoria","","","[]"
"G001","2005/02","6","ENG158","Fundamentos de Irrigação e Drenagem","4","obrigatoria","","Forte: ENG187, ENG152, CSO112","[]"
"G001","2005/02","6","ENG159","Construções Rurais","4","obrigatoria","","Forte: ENG187","[]"
"G001","2005/02","1","ENG178","Desenho Técnico","2","obrigatoria","","","[]"
"G001","2005/02","4","ENG187","Hidráulica Geral","4","obrigatoria","","Forte: FIT127, CEX162, ENG152","[]"
"G001","2005/02","6","ENT107","Entomologia Geral","4","obrigatoria","","","[]"
"G001","2005/02","7","ENT108","Entomologia Aplicada","4","obrigatoria","","Forte: ENT107","[]"
"G001","2005/02","6","FIP104","Fitopatologia Geral","4","obrigatoria","","Forte: BIO149","[]"
"G001","2005/02","7","FIP105","Fitopatologia Aplicada","4","obrigatoria","","Forte: FIP104","[]"
"G001","2005/02","1","FIT126","Agricultura Geral","3","obrigatoria","","","[]"
"G001","2005/02","1","FIT127","Informática na Agricultura","3","obrigatoria","","","[]"
"G001","2005/02","5","FIT128","Produção e Tecnologia de Sementes","4","obrigatoria","","Forte: BIO116, QUI140, BIO146","[]"
"G001","2005/02","6","FIT129","Métodos de Melhoramentos de Plantas","3","obrigatoria","","Forte: BIO151, CEX164, FIT128","[]"
"G001","2005/02","6","FIT130","Controle de Plantas Daninhas","3","obrigatoria","","Forte: BIO148","[]"
"G001","2005/02","7","FIT131","Olericultura Geral","4","obrigatoria","","Forte: BIO150, CSO111, FIT128","[]"
"G001","2005/02","7","FIT132","Fruticultura Geral","4","obrigatoria","","Forte: BIO150, CSO111, FIT128","[]"
"G001","2019/01","Indefinido","GAE108","Teoria Econômica","4","eletiva","","","[{""id"": ""22A"", ""horarios"": [{""dia"": 4, ""inicio"": 14, ""fim"": 16}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""9A"", ""horarios"": [{""dia"": 4, ""inicio"": 14, ""fim"": 16}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""14A"", ""horarios"": [{""dia"": 3, ""inicio"": 19, ""fim"": 21}, {""dia"": 5, ""inicio"": 19, ""fim"": 21}], ""anp"": false}]"
"G001","2019/01","Indefinido","GAE111","Administração de Recursos Humanos I","3","eletiva","","","[{""id"": ""3A"", ""horarios"": [{""dia"": 2, ""inicio"": 9, ""fim"": 12}], ""anp"": false}, {""id"": ""1A"", ""horarios"": [{""dia"": 2, ""inicio"": 9, ""fim"": 12}], ""anp"": false}, {""id"": ""14A"", ""horarios"": [{""dia"": 2, ""inicio"": 9, ""fim"": 12}], ""anp"": false}]"
"G001","2019/01","Indefinido","GAE120","Marketing","4","eletiva","","Minimo: GGA102","[{""id"": ""2A"", ""horarios"": [{""dia"": 3, ""inicio"": 10, ""fim"": 12}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""1A"", ""horarios"": [{""dia"": 3, ""inicio"": 10, ""fim"": 12}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""7A"", ""horarios"": [{""dia"": 3, ""inicio"": 10, ""fim"": 12}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""11A"", ""horarios"": [{""dia"": 3, ""inicio"": 10, ""fim"": 12}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""3A"", ""horarios"": [{""dia"": 3, ""inicio"": 10, ""fim"": 12}, {""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""9A"", ""horarios"": [{""dia"": 3, ""inicio"": 10, ""fim"": 12}, {""dia"": 5, ""inicio"": 14, ""fim"": 16}], ""anp"": false}]"
"G001","2019/01","Indefinido","GAE123","Gerência de Promoção e Vendas","3","eletiva","","","[{""id"": ""1A"", ""horarios"": [{""dia"": 3, ""inicio"": 15, ""fim"": 18}], ""anp"": false}, {""id"": ""9A"", ""horarios"": [{""dia"": 3, ""inicio"": 15, ""fim"": 18}], ""anp"": false}]"
"G001","2008/07","3","GAE133","Fundamentos de Sociologia","2","obrigatoria","","","[]"
"G001","2013/02","4","GAE137","Fundamentos de Extensão","2","obrigatoria","","","[{""id"": ""2A"", ""horarios"": [{""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""3B"", ""horarios"": [{""dia"": 3, ""inicio"": 10, ""fim"": 12}], ""anp"": false}, {""id"": ""12A"", ""horarios"": [{""dia"": 3, ""inicio"": 10, ""fim"": 12}], ""anp"": false}, {""id"": ""9A"", ""horarios"": [{""dia"": 3, ""inicio"": 10, ""fim"": 12}], ""anp"": false}, {""id"": ""7A"", ""horarios"": [{""dia"": 5, ""inicio"": 13, ""fim"": 15}], ""anp"": false}, {""id"": ""5A"", ""horarios"": [{""dia"": 5, ""inicio"": 14, ""fim"": 16}], ""anp"": false}, {""id"": ""47A"", ""horarios"": [{""dia"": 5, ""inicio"": 14, ""fim"": 16}], ""anp"": false}, {""id"": ""3A"", ""horarios"": [{""dia"": 5, ""inicio"": 14, ""fim"": 16}], ""anp"": false}]"
"G001","2019/01","Indefinido","GAE140","Pesquisa Operacional","4","eletiva","","","[]"
"G001","2008/07","8","GAE141","Administração Pública","4","obrigatoria","","","[]"
"G001","2019/01","Indefinido","GAE142","Planejamento Empresarial","2","eletiva","","Forte: GGA102","[{""id"": ""9A"", ""horarios"": [{""dia"": 4, ""inicio"": 17, ""fim"": 19}], ""anp"": false}, {""id"": ""14A"", ""horarios"": [{""dia"": 4, ""inicio"": 17, ""fim"": 19}], ""anp"": false}]"
"G001","2008/07","Indefinido","GAE143","Elaboração e Gestão Orçamentária Empresarial","2","eletiva","","Forte: GAE102","[{""id"": ""2A"", ""horarios"": [{""dia"": 2, ""inicio"": 14, ""fim"": 16}], ""anp"": false}, {""id"": ""9A"", ""horarios"": [{""dia"": 2, ""inicio"": 14, ""fim"": 16}], ""anp"": false}]"
"G001","2008/07","8","GAE144","Constituição de Cooperativas","2","obrigatoria","","","[]"
"G001","2008/07","8","GAE147","Gerência de Cooperativas","2","obrigatoria","","","[]"
"G001","2008/07","1","GAE148","Iniciação Científica","2","obrigatoria","","","[]"
"G001","2019/01","Indefinido","GAE151","Desenvolvimento e Gestão da Agricultura Familiar","4","eletiva","","","[{""id"": ""2A"", ""horarios"": [{""dia"": 5, ""inicio"": 8, ""fim"": 12}], ""anp"": false}, {""id"": ""1A"", ""horarios"": [{""dia"": 5, ""inicio"": 8, ""fim"": 12}], ""anp"": false}, {""id"": ""7A"", ""horarios"": [{""dia"": 5, ""inicio"": 8, ""fim"": 12}], ""anp"": false}, {""id"": ""26A"", ""horarios"": [{""dia"": 5, ""inicio"": 8, ""fim"": 12}], ""anp"": false}, {""id"": ""9A"", ""horarios"": [{""dia"": 5, ""inicio"": 8, ""fim"": 12}], ""anp"": false}, {""id"": ""36A"", ""horarios"": [{""dia"": 5, ""inicio"": 8, ""fim"": 12}], ""anp"": false}]"
"G001","2008/07","8","GAE153","Gestão de Organizações no Agronegócio","4","obrigatoria","","Minimo: GGA111","[]"
"G001","2019/01","Indefinido","GAE164","Pesquisa de Marketing","3","eletiva","","Forte: GAE120","[]"
"G001","2019/01","Indefinido","GAE168","Empreendedorismo","2","eletiva","","","[]"
"G001","2008/07","Indefinido","GAE169","Aplicações em Derivativos Agropecuários","2","eletiva","","","[]"
"G001","2008/07","8","GAE170","Investimentos Financeiros","2","obrigatoria","","Forte: GAP103","[]"
"G001","2019/01","Indefinido","GAE171","Extensão Universitária","4","eletiva","","","[]"
"G001","2008/07","8","GAE172","Administração Mercadológica","4","obrigatoria","","","[]"
"G001","2008/07","Indefinido","GAE176","Comunicação","3","eletiva","","","[]"
"G001","2019/01","Indefinido","GAE235","Desenvolvimento Rural e Políticas Públicas","2","eletiva","","","[]"
"G001","2019/01","Indefinido","GAE310","Introdução a Agroecologia","4","eletiva","","","[]"
"G001","2019/01","2","GAE322","Extensão Rural e Desenvolvimento","4","obrigatoria","","","[{""id"": ""1A"", ""horarios"": [{""dia"": 4, ""inicio"": 8, ""fim"": 10}, {""dia"": 6, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""1B"", ""horarios"": [{""dia"": 4, ""inicio"": 10, ""fim"": 12}, {""dia"": 6, ""inicio"": 10, ""fim"": 12}], ""anp"": false}]"
"G001","2019/01","1","GAG101","Agricultura Geral","3","obrigatoria","","","[{""id"": ""1A"", ""horarios"": [{""dia"": 2, ""inicio"": 7, ""fim"": 10}], ""anp"": false}, {""id"": ""1B"", ""horarios"": [{""dia"": 3, ""inicio"": 7, ""fim"": 10}], ""anp"": false}, {""id"": ""1C"", ""horarios"": [{""dia"": 4, ""inicio"": 7, ""fim"": 10}], ""anp"": false}, {""id"": ""47A"", ""horarios"": [{""dia"": 5, ""inicio"": 9, ""fim"": 12}], ""anp"": false}, {""id"": ""3A"", ""horarios"": [{""dia"": 5, ""inicio"": 9, ""fim"": 12}], ""anp"": false}, {""id"": ""1D"", ""horarios"": [{""dia"": 2, ""inicio"": 13, ""fim"": 16}], ""anp"": false}]"
"G001","2019/01","2","GAG102","Fundamentos da Pesquisa em Ciências Agrárias","2","obrigatoria","","","[{""id"": ""1A"", ""horarios"": [{""dia"": 5, ""inicio"": 8, ""fim"": 10}], ""anp"": false}]"
"G001","2019/01","6","GAG103","Produção e Tecnologia de Sementes","4","obrigatoria","","Forte: GBI130, GQI191","[{""id"": ""1A"", ""horarios"": [{""dia"": 2, ""inicio"": 7, ""fim"": 9}, {""dia"": 6, ""inicio"": 9, ""fim"": 11}], ""anp"": false}, {""id"": ""1B"", ""horarios"": [{""dia"": 4, ""inicio"": 9, ""fim"": 11}, {""dia"": 6, ""inicio"": 7, ""fim"": 9}], ""anp"": false}, {""id"": ""1C"", ""horarios"": [{""dia"": 4, ""inicio"": 13, ""fim"": 15}, {""dia"": 6, ""inicio"": 7, ""fim"": 9}], ""anp"": false}, {""id"": ""1D"", ""horarios"": [{""dia"": 2, ""inicio"": 15, ""fim"": 17}, {""dia"": 6, ""inicio"": 9, ""fim"": 11}], ""anp"": false}]"
"G001","2013/02","7","GAG104","Controle Plantas Daninhas","3","obrigatoria","","Forte: GBI133, GEA128","[]"
"G001","2019/01","8","GAG105","Olericultura Geral","3","obrigatoria","","Forte: GBI194, GCS117","[{""id"": ""1C"", ""horarios"": [{""dia"": 6, ""inicio"": 9, ""fim"": 12}], ""anp"": false}, {""id"": ""1B"", ""horarios"": [{""dia"": 2, ""inicio"": 13, ""fim"": 16}], ""anp"": false}, {""id"": ""1D"", ""horarios"": [{""dia"": 3, ""inicio"": 13, ""fim"": 16}], ""anp"": false}, {""id"": ""1A"", ""horarios"": [{""dia"": 4, ""inicio"": 13, ""fim"": 16}], ""anp"": false}]"
"G001","2019/01","7","GAG106","Métodos de Melhoramentos de Plantas","4","obrigatoria","","Forte: GBI135, GAG103, GES102","[{""id"": ""1D"", ""horarios"": [{""dia"": 4, ""inicio"": 8, ""fim"": 10}, {""dia"": 5, ""inicio"": 14, ""fim"": 16}], ""anp"": false}, {""id"": ""1C"", ""horarios"": [{""dia"": 4, ""inicio"": 8, ""fim"": 10}, {""dia"": 5, ""inicio"": 16, ""fim"": 18}], ""anp"": false}, {""id"": ""1B"", ""horarios"": [{""dia"": 4, ""inicio"": 10, ""fim"": 12}, {""dia"": 6, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""1A"", ""horarios"": [{""dia"": 4, ""inicio"": 10, ""fim"": 12}, {""dia"": 6, ""inicio"": 10, ""fim"": 12}], ""anp"": false}]"
"G001","2013/02","8","GAG107","Avaliações e Perícias","3","obrigatoria","","","[]"
"G001","2019/01","8","GAG108","Fruticultura Geral","4","obrigatoria","","Forte: GBI194","[{""id"": ""1A"", ""horarios"": [{""dia"": 2, ""inicio"": 16, ""fim"": 18}, {""dia"": 6, ""inicio"": 8, ""fim"": 10}], ""anp"": false}, {""id"": ""1D"", ""horarios"": [{""dia"": 2, ""inicio"": 14, ""fim"": 16}, {""dia"": 6, ""inicio"": 10, ""fim"": 12}], ""anp"": false}, {""id"": ""1C"", ""horarios"": [{""dia"": 2, ""inicio"": 14, ""fim"": 16}, {""dia"": 5, ""inicio"": 14, ""fim"": 16}], ""anp"": false}, {""id"": ""1B"", ""horarios"": [{""dia"": 2, ""inicio"": 16, ""fim"": 18}, {""dia"": 5, ""inicio"": 16, ""fim"": 18}], ""anp"": false}]"
"G001","2019/01","8","GAG109","Biotecnologia na Agricultura","3","obrigatoria","","Forte: GBI135","[{""id"": ""1B"", ""horarios"": [{""dia"": 3, ""inicio"": 7, ""fim"": 10}], ""anp"": false}, {""id"": ""1D"", ""horarios"": [{""dia"": 3, ""inicio"": 7, ""fim"": 10}], ""anp"": false}, {""id"": ""1A"", ""horarios"": [{""dia"": 3, ""inicio"": 7, ""fim"": 10}], ""anp"": false}, {""id"": ""1C"", ""horarios"": [{""dia"": 3, ""inicio"": 7, ""fim"": 10}], ""anp"": false}]"
"G001","2019/01","Indefinido","GAG110","Abacateiro e Goiabeira","2","eletiva","","Forte: GBI194, GCS117","[]"
"G001","2008/07","8","GAG111","Agricultura Orgânica Princípios Básicos","2","obrigatoria","","Forte: GCS110, GBI133","[]"
"G001","2008/07","8","GAG112","Análise Paisagística e Projeto de Jardinagem","3","obrigatoria","","Forte: GBI115, GEA101","[]"
"G001","2019/01","Indefinido","GAG113","Aplicações da Cultura de Tecidos Vegetais na Horticultura","2","eletiva","","Minimo: GBI194","[{""id"": ""1A"", ""horarios"": [{""dia"": 6, ""inicio"": 8, ""fim"": 12}], ""anp"": false}]"
"G001","2019/01","Indefinido","GAG114","Arborização Urbana","2","eletiva","","Forte: GBI115, GBI194, GCS117","[{""id"": ""1A"", ""horarios"": [{""dia"": 3, ""inicio"": 14, ""fim"": 18}], ""anp"": false}]"
